file_name,chunk_index,chunk_id,question_index,question,answer
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,213,213,0,Quel événement tragique s'est produit à Bastia le S mai 1992?,L'effondrement de la tribune s'est produit à Bastia le S mai 1992.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,213,213,1,Quelle est la métaphore présente dans le texte?,"La métaphore présente dans le texte est celle de la fragilité d'une île, représentée par l'effondrement de la tribune de Bastia."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,214,214,0,Dans quel pays se trouve la ville de Fuzzà?,"Le texte ne mentionne pas explicitement le pays dans lequel se trouve Fuzzà, mais il est affirmé qu'il fait partie de pays médiévaux furtifs et qu'il a été un village du piège B.n'à un moment donné, ce qui peut laisser supposer que ce soit en Corse."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,214,214,1,Qui était Culomba et pourquoi est-elle importante?,"Culomba est une maison de Fuzzà qui est importante parce qu'elle est mentionnée dans le roman Rammintemu chl. Culomba, écrit par Prosper Mérimée et publié en 1849. Ce roman a été inspiré par la maison de Culomba, ce qui en fait un lieu important de la culture littéraire."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,215,215,0,Qui est l'auteur de la nouvelle Matteo Falcone ?,L'auteur de la nouvelle Matteo Falcone n'est pas clairement mentionné dans le texte.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,215,215,1,En quelle année la nouvelle Matteo Falcone a été écrite ?,La nouvelle Matteo Falcone a été écrite sans précision d'année dans le texte.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,216,216,0,Quel est le nom du personnage principal du conte mentionné dans le texte ?,Colomba
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,216,216,1,Dans quelle période historique est le personnage de Colomba lié ?,Période du Risorgimento (itinéraire vers l'Italie au XIXe siècle)
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,217,217,0,Quel est le personnage dont la maison est l'attrait et la réputation de Fozzano ?,La maison de Colomba est l'attrait et la réputation de Fozzano.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,217,217,1,Est-ce que Colomba est un personnage de fiction ou rencontré réellement par Prosper Mérimée ?,"Colomba n'est pas un personnage de fiction, mais une authentique Fozzanaise que Prosper Mérimée rencontra."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,218,218,0,Quel roman a-t-on appris que Prosper Mérimée a rencontré une authentique Fozzanaise ?,On a appris que Prosper Mérimée a rencontré une authentique Fozzanaise dans le roman 'Matteo Falcone'.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,218,218,1,Dans quel média a-t-on appris pour la première fois de Prosper Mérimée dans la littérature ?,On a appris pour la première fois de Prosper Mérimée dans la littérature avec la parution de 'Matteo Falcone' dans la Revue des deux mondes.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,219,219,0,Quel roman a été écrit à partir d'un récit oral d'un Corse rencontré en 1829 dans un salon parisien?,Le roman évoqué est FuzzA.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,219,219,1,Où s'est-il situé l'action du roman FuzzA?,"L'action du roman FuzzA a été située à Pietranera, au nord de Bastia."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,220,220,0,Quel est le lieu où se déroule l'action de la vendetta racontée dans le roman de Mérimée?,"Pietranera, au nord de Bastia"
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,220,220,1,Quel est l'évolution de l'image de la Corse que l'on peut retrouver dans le texte?,"L'image de la Corse est devenue prégnante et on la croit unique et conforme à la réalité, mais aujourd'hui la littérature corse et les Corses se sont affranchis de cette image et elle est morte"
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,221,221,0,"Quel est le lieu de naissance de la langue corse, selon le texte ?","Le lieu de naissance de la langue corse, selon le texte, est Lucciana."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,221,221,1,Quel est le point de vue des linguistes sur l'origine de la langue corse ?,"D'après le texte, un petit nombre de linguistes est d'accord sur le fait qu'une période de standardisation du latin a eu lieu pendant le premier millénaire et a fait évoluer la langue corse."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,222,222,0,"D'après le texte, à quelle époque de l'histoire le premier pas vers une langue corse distincte de l'italien a été pris?",Les premiers pas vers une langue corse distincte de l'italien ont été pris à la fin du premier millénaire.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,222,222,1,"Le scénario du texte met en scène deux pays, quels sont-ils?",Les pays du scénario sont U Borgu et Lucciana.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,223,223,0,Quel est le personnage que le pasteur cherche à retrouver dans le texte ?,Il est question d'un personnage appelé Scappinu.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,223,223,1,Quand ont été mentionnés pour la première fois les événements décrits dans le texte ?,Les événements décrits dans le texte ont été mentionnés pour la première fois en 1971.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,224,224,0,Qui affirme que la langue corse est née sur une frontière?,Le texte ne fournit pas un nom précis de celui qui affirme que la langue corse est née sur une frontière.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,224,224,1,Quel est le débat controversé concernant l'origine de la langue corse qui pose un véritable problème?,Le texte ne précise pas le débat controversé concernant l'origine de la langue corse qui pose un véritable problème. Il indique simplement que ce sujet a été renoncé à trancher.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,225,225,0,Quel est le point de vue du texte concernant l'origine de la langue corse ?,"Le texte suggère que la langue corse serait née d'une déstandardisation du latin durant le premier millénaire, mais il est également mentionné que pour certains, elle serait dérivée directement du toscan ancien."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,225,225,1,Comment est-ce que les locuteurs du corse du Sud et de Haute-Corse se qualifient eux-mêmes ?,"Les locuteurs du corse du Sud se qualifient eux-mêmes en disant qu'en haut (Haute-Corse), ils parlent italien, et ceux de Haute-Corse disent qu'en bas (Corse du Sud), ils parlent sarde."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,226,226,0,Quel est le sujet du conflit entre les deux villages Borgo et Lucciana dans l'œuvre de Salvatore Viale?,Le sujet du conflit est une affaire de charogne.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,226,226,1,Pourquoi l'extrait de la Dionomachia de Salvatore Viale est-il considéré comme la première émergence d'un corse distinct de toute autre langue?,Cet extrait est considéré comme la première émergence d'un corse distinct de toute autre langue car il contient des passages en corse dans un texte en italien.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,227,227,0,Quelle est la manière dont les auteurs désignent la langue corse dans leur manuel ?,Les auteurs nomment la langue corse « l'ensemble des parlers de l'île » qui forment une unité dans leur diversité.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,227,227,1,Quel est le terme utilisé dans le texte pour décrire les polémiques autour de la langue corse ?,"Les polémiques autour de la langue corse sont comparées à une « Dionomachia », une guerre d'ânes."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,228,228,0,Quel événement tragique est-il décrit dans le texte comme étant arrivé à Niolu en 1774?,"L'événement tragique décrit dans le texte est la répression des insurgés de Niolu par le comte de Narbonne qui a entraîné l'impiccato di u Niolu, c'est-à-dire l'exécution par pendaison de nombreux Niulinchi."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,228,228,1,Qui est Pasquale dans le contexte du texte?,"Pasquale est une figure de martyr, étant pendu à la palissade 15 ans après les événements décrits, après avoir été capturé à Niolu."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,229,229,0,Qui est-ce qui a été sélectionné à l'imbusca et a plus tard été pendu ?,Niulinchi a été sélectionné à l'imbusca et a plus tard été pendu.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,229,229,1,Pourquoi la « storia pruibita » de Marcu Maria est-elle considérée comme un événement important en Corsica au XIXe siècle ?,"La « storia pruibita » de Marcu Maria est considérée comme un événement important en Corsica au XIXe siècle car elle a été la source d'une revendication plus objectivée de l'insigne et a été largement diffusée à l'imprimerie, ce qui n'avait pas été le cas avant les années 80."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,230,230,0,Quel est le titre de la recueil de chants publié en 1980 ?,Le titre de la recueil de chants publié en 1980 est A paghjella di l'impiccati.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,230,230,1,Quel est le nom du poète qui a publié des chants de prisonniers en 1966 en Suisse ?,Les chants de prisonniers en 1966 en Suisse ont été publiés par Petru Guelfucci et Ghjorghju De Zerbi.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,231,231,0,Quel est le nom donné à l'endroit où une stèle a été apposée par l'association Marcu Maria en mémoire des pendus du Niolu en 1774 ?,On y trouve un endroit nommé « A lec­cia » (le chêne).
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,231,231,1,Quel est le nom donné à l'année 1774 par les habitants de Corsica et du Niolu en général ?,"Cette année-là, ils l'appellent « l'annu di a disgrazia » (l'année du malheur)."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,232,232,0,Quel personnage est chargé de fomenter une rébellion contre la France ?,Nicodème Pasqualini
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,232,232,1,Quelle personne est représentée par Marbeuf dans le texte ?,La France
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,233,233,0,"Quel événement tragique fit-il mention dans le texte, qui avait peu d'échos dans les livres d'histoire avant les années 1980?","Dans le texte, il est mentionné que onze hommes ont été torturés et pendus à Corscia le 24 juin 1774, qui fut peu évoqué dans les livres d'histoire avant les années 1980."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,233,233,1,Quel rôle a-t-il joué le comte de Narbonne dans l'événement tragique décrit dans le texte?,"Le texte mentionne que le comte de Narbonne était à la tête de la répression dure mentionnée dans l'événement tragique décrit, sans préciser de façon plus détaillée son rôle spécifique."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,234,234,0,Quel est le titre original donné par Rocchi à son poème qui a suscité une émotion grâce à une adaptation musicale dans les années 1990?,A paghjella di l'impiccati
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,234,234,1,"Dans la version originale du poème de Rocchi publiée en 1980, vers quels lieux commençait-il et termina-t-il son texte?",Il commençait son texte par 's'e vo ghjunghjiti in Niolu' et terminait par 's'e vo ghjunghjiti in Aleria'.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,235,235,0,Où se trouvent les îles Lavezi ?,Les îles Lavezi se terminent à l'ouest de la Corse.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,235,235,1,Quel événement maritime tragique est-il décrit dans le texte ?,"Le texte décrit un grand désastre maritime sur la Méditerranée qui s'est produit en 1855, lorsque la frégate partie de Tunis a été détruite par une tempête, tuant presque tous les marins à bord."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,236,236,0,Quel est le nom de l'archipel qui est mentionné dans le texte?,L'archipel mentionné dans le texte est Sanu.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,236,236,1,Quand a-t-on commencé le tourisme à Corsica?,Le tourisme a commencé à Corsica dans les années 1970.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,237,237,0,Quel est l'arcipel qui est mentionné dans le texte ?,L'arcipel des Lavezzi
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,237,237,1,Pourquoi les îles du Lavezzi sont-elles considérées comme des problèmes contraires ?,"Parce que les îles du Lavezzi sont libres de toute construction mais accueillent plus de 4 000 touristes par jour, ce qui est source de проблемы environnementaux et de conflits avec les propriétaires terriens."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,238,238,0,Quel incident tragique a eu lieu sur l'île de Lavezzu le 15 février 1855?,La frégate Sémillante a sombré sur Lavezzu et aucun des 700 marins n'a pu survivre.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,238,238,1,Quels soldats sont enterrés sur l'île des Lavezzi?,Des soldats qui se rendaient à la guerre de Crimée sont enterrés sur l'île des Lavezzi.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,239,239,0,Quel événement était-il attendu par les soldats qui se rendaient à la guerre de Crimée ?,"Le texte ne précise pas qu'un événement spécifique était attendu par les soldats. Cependant, le fait qu'ils se rendent à la guerre implique qu'ils attendaient une bataille."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,239,239,1,Pourquoi les âmes des défunts étaient-elles majoritaires dans l'archipel ?,"Le texte ne précise pas pourquoi les âmes des défunts étaient majoritaires dans l'archipel. Cependant, il est possible que cela soit lié au naufrage qui est mentionné plus loin dans le texte."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,240,240,0,Qui était le propriétaire de l'archipel dans les années 1970?,Jean Castel
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,240,240,1,Quel fut le rôle de Michel Leenhardt dans l'archipel de Lavezzu à cette époque?,Il fut à l'origine du Parc Naturel Régional de la Corse
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,241,241,0,Quel est le nom du premier administrateur de la Corse et qui lui a donné ce rôle?,"Le premier administrateur de la Corse était Michel Leenhardt, qui fut nommé par la Datar."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,241,241,1,"Quel est l'état actuel de Cavallu et de Lavezzi, en termes de construction et de nombre de visiteurs","Cavallu a du mal à freiner son urbanisation et a beaucoup de visiteurs, tandis que Lavezzi reste épargnée de toute construction mais a du mal à gérer les milliers de visiteurs qui débarquent en été."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,242,242,0,Quel est le lieu légendaire mentionné dans le texte ?,"Le lieu légendaire mentionné dans le texte est Sarpentaghja, situé dans les environs de Zicavu et Ghjuvicacci."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,242,242,1,Quelle est la signification de Sarpentaghja ?,"Le texte ne précise pas explicitement la signification de Sarpentaghja. Il est décrit comme un lieu légendaire où se trouve une pozza (une petite mare) dont l'onde tourne comme une marrocula (terme utilisé pour désigner une petite boule), qui se trouve à l'intérieur d'un scoddu altu (une structure rocheuse), semblable à un lion rughjendu (un lion rugissant). Cependant, il est possible que Sarpentaghja ait une signification symbolique ou mythologique liée à cette description."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,243,243,0,Qui sont les deux clans en conflit dans le texte ?,Les Fabiani et les Arrighi
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,243,243,1,Quels événements mettent en scène des personnages d'amour dans le texte ?,Une histoire d'amours immortalisée par Shakespeare avec Romeo Montecchi et Giulietta Capuleti
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,244,244,0,Qui est Marità Elena et pourquoi est-elle connue comme ayant appartenu à deux clans ?,"Marità Elena est connue pour avoir appartenu à deux clans, car elle est décrite comme étant la richesse de ces deux clans, et elle est décrite comme étant calme et ferme."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,244,244,1,Qu'est-ce qui s'est passé à la fin de la vie de Marità Elena et comment les gens ont-ils réagi à cette fin ?,"À la fin de sa vie, Marità Elena est tombée dans la mer et a été lapidée. Les gens ont été étonnés et ont fait des signes mystérieux en l'honneur de sa mort. Plusieurs tentatives ont été faites pour retrouver son corps, mais il a été impossible et finalement son corps a été laissé dans la mer."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,245,245,0,Quel écrit d'écrivain Laurent Renucci raconte-t-il dans le titre « L'onde fatale » en 1925?,La légende concernant le lieu-dit Sarpentaghja.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,245,245,1,En quelle période historique est-ce que le décor du texte se situe?,En pleine rivalité entre Pise et Gênes pour la possession de la Corse au XIIe siècle.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,246,246,0,Quel est le nombre de villes corses prises par Pise et Gênes dans le texte ?,"Le texte précise qu'ont été prises par Pise et Gênes les villes de Sagone, Ajaccio et Aléria (de Pise) et Nebbio, Accia et Mariana (de Gênes)"
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,246,246,1,Quel était la situation politique dans la piève de Talavu au moment de la conquête de ces villes ?,"Dans la piève de Talavu, deux seigneurs incarnaient une lutte d'hégémonie, ce qui indique une situation politique conflictuelle"
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,247,247,0,"Qui étaient les ennemis jurés des Fabiani, et qui soutenaient Pise au moment de l'allégeance à Gênes ?",Les Arrighi étaient les ennemis jurés des Fabiani et soutenaient Pise.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,247,247,1,Quelle était la manière dont Frà Angelo a tenté de résoudre la rivalité féodale entre les Arrighi et les Fabiani ?,Frà Angelo a tenté de résoudre la rivalité féodale entre les Arrighi et les Fabiani en mariant leurs enfants.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,248,248,0,Quels sont les protagonistes qui ont été condamnés à être précipités depuis le grand rocher dans l'onde de Sarpentaghja?,Les jeunes époux et le moine
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,248,248,1,Quel événement provoque la calme de l'onde selon l'oralité?,La paix venue
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,249,249,0,Pourquoi l'on peut voir les amoureux enlacés certaines nuits dans le texte ?,"Selon le texte, les amoureux peuvent être vus enlacés car l'onde s'est calmée avec la paix venue."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,249,249,1,Pourquoi certains aujourd'hui ont intérêt à se rendre à Sarpentaghja ?,"Selon le texte, certains aujourd'hui ont intérêt à se rendre à Sarpentaghja afin d'aller se rendre compte de la force du tourbillon."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,250,250,0,Quel est le type de lieu décriu dans le texte ?,"Le texte décrit un lieu communautaire où l'on peut se rassembler, manger, boire, fumer et chanter."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,250,250,1,Pourquoi les politiciens s'approchent-ils du lieu décrit dans le texte ?,Les politiciens s'approchent de ce lieu pour tenter d'obtenir des votes.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,251,251,0,Quel est le sujet du texte ?,"Le texte traite de l'histoire d'un certain comptoir, qui semble être le centre d'une intrigue impliquant des personnes importantes et une femme mystérieuse."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,251,251,1,Quel est le symbole symbolique que le écrivain Marcu Biancarelli a mis en place dans son roman ?,"Dans son roman, Marcu Biancarelli a mis en place un symbole symbolique représenté par la planète 51 Pegasi, qui semble être un nouveau nom pour le comptoir."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,252,252,0,Quel est le sujet de la conversation dans le texte ?,"Le sujet de la conversation est la crise d'émpathie qui a touché certaines personnes à un comptoir, probablement des Corses, comme on peut en déduire de leur réponse à une personne qui crisque une race d'émpathie."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,252,252,1,Quel est l'explication donnée pour expliquer pourquoi certains à un comptoir se sont arrêtés et sont devenus radicaux ?,"Dans le texte, il n'y a pas d'explication claire pourquoi certains à un comptoir se sont arrêtés et sont devenus radicaux. La réponse demeure donc incertaine."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,253,253,0,"Quel est le lieu décrit comme étant le dernier lieu sacré, comparé à un gibier difficile à chasser dans le texte?","Le lieu déscrit comme étant le dernier lieu sacré, comparé à un gibier difficile à chasser, est le difi.ndariu com'è un ghjacaru."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,253,253,1,Qu'est-ce que les paisani di a Soccia ingucciani et pourquoi ils sont considérés comme ayant échoué?,"Les paisani di a Soccia ingucciani un oum d'affari (chjamatu « massaru ») sont des individus qui se sont engagés dans des affaires, et ils ont échoué car, après avoir atteint une certaine statu, ils se sont trouvés en état d'immobilité, enfermés dans une pastizzata de paesi, finissant par mettre à mal leurs objectifs de spiculazioni turistica nantu à tarreni di u lucali."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,254,254,0,Quelle est la définition du lieu social 'le comptoir' selon le texte?,"Le comptoir, selon le texte, est un lieu social où on boit, fume et chante ; où on parle pour refaire le monde ; un lieu de défoulement et de plaisirs interlopes, mais également un lieu de vérité constituant un vrai territoire de l'identité populaire."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,254,254,1,Pourquoi ont-ils une grande crainte des hommes politiques envers le comptoir?,"Les hommes politiques ont une grande crainte du comptoir parce qu'ils s'y approchent parfois seulement lors d'élections pour traquer les leaders d'opinion et essayer de glaner des voix. Cependant, selon l'avancée de l'apéritif, les critiques qui s'y échangent sont cinglantes et ironiques, ce qui rend l'exercice dangereux pour eux."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,255,255,0,"Quel est le caractère général de la critique des consommateurs, selon le texte ?","La critique des consommateurs, selon le texte, est périlleuse, cinglante et ironique."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,255,255,1,Pourquoi le comptoir est-il décrit comme un lieu où on n'a plus rien à perdre ?,Le comptoir est décrit comme un lieu où on n'a plus rien à perdre car c'est un endroit où les célibataires se retrouvent et où les discussions peuvent être très dures.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,256,256,0,Qu'est-ce qui est considéré comme un symbole très fort dans le texte ?,Le comptoir
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,256,256,1,Pourquoi le héros défend-il le comptoir ?,Car c'est leur dernière parcelle de territoire sacré
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,257,257,0,Qu'est-ce que Pascal Ottavi fait de la nouvelle U Santu?,"Dans le texte, on peut voir que Pascal Ottavi a transformé la nouvelle U Santu en un lieu de vérité."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,257,257,1,Pourquoi le comptoir est-il considéré comme sacré et pourquoi le propriétaire du lieu est-il prêt à le défendre comme un chien?,"Dans le texte, on apprend que le comptoir est la dernière parcelle de territoire sacré du locuteur et qu'il est prêt à la défendre comme un chien car c'est une question de terres et de territoire."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,258,258,0,Où se trouve la Croce di Santa Lucia dans le texte?,La Croce di Santa Lucia est située à Bastia dans le texte.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,258,258,1,Quel est le nom de l'auteur décrit dans le texte?,L'auteur décrit dans le texte est Ghjacumu Thiers.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,259,259,0,Quel est le nom de la ville mentionnée dans le texte et à quelle période de l'histoire elle était connue sous le nom de Portucardu?,"La ville mentionnée est Bastia, et elle était connue sous le nom de Portucardu à la période historique des temps landani."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,259,259,1,Quels sont les lieux et les personnages mentionnés dans le texte qui sont perdus à la vue?,"Les lieux et les personnages mentionnés dans le texte qui sont perdus à la vue sont le ciottu di a Marina, u pastone di Terranova, Lupinu, Montesoru, Chjurlinu, le Portu Novu, A Piazza, et I Minelli."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,260,260,0,Où se situe Castagneti d'Urtetti ?,"Castagneti d'Urtetti est situé près des mers, selon le texte."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,260,260,1,Quel lieu est décrit comme étant « scalaticci di storia » ?,"Les lieux de Castagneti d'Urtetti et de Ghjenti sont décrits comme étant « scalaticci di storia », c'est-à-dire des lieux riches d'histoire, d'après le texte."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,261,261,0,Quel est le nom de la Madonna qui a vécu à Corsica en 1947?,La Madonna qui a vécu à Corsica en 1947 s'appelle Ghjacumu Thiers.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,261,261,1,Quel est le type de personne qui se trouve dans cette ville de Corsica?,"Dans cette ville de Corsica, on trouve des gens mixtes, à la fois paysans et citadins."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,262,262,0,Quel est le point de vue décrit dans le texte qui est particulièrement apprécié par les habitants de Bastia ?,"Le point de vue décrit est 'A croce di Santa Lucia', qui se trouve près de l'église sur la commune de Ville de Pietrabugno, au-dessus de Bastia."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,262,262,1,Dans quelle commune se trouve l'église qui est visible depuis 'A croce di Santa Lucia' ?,L'église est située dans la commune de Ville de Pietrabugno.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,263,263,0,Quelle est l'origine du second roman de Jacques Thiers?,Le second roman de Jacques Thiers est basé sur les lieux de l'Eglise et des deux cimetières de Ville de Pietrabugno.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,263,263,1,"Quel événement, selon le texte, a fixé le souvenir de Jacques Thiers à l'âge de 2 ans?","L'événement qui a fixé le souvenir de Jacques Thiers à l'âge de 2 ans, selon le texte, est l'échouage sur la plage de Boulogne de la Vierge à la barque sans qu'on connaisse sa provenance."
