feedback,question_id,expected_score,model,score,execution_time,combination_size,type,question_text,human_answer
,452,7,"google:gemini-3.5-flash-lite,ollama:qwen3.5:2b",8.0,,2,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.5-flash-lite,ollama:qwen3.5:4b",9.0,,2,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.1-flash-lite,ollama:ministral-3:3b",8.0,,2,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.1-flash-lite,ollama:llama3.2:1b",9.0,,2,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.1-flash-lite,ollama:llama3.2:3b",6.5,,2,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.1-flash-lite,ollama:qwen3.5:2b",7.5,,2,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.1-flash-lite,ollama:qwen3.5:4b",8.5,,2,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"ollama:ministral-3:3b,ollama:llama3.2:1b",8.0,,2,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"ollama:ministral-3:3b,ollama:llama3.2:3b",5.5,,2,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"ollama:ministral-3:3b,ollama:qwen3.5:2b",6.5,,2,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"ollama:ministral-3:3b,ollama:qwen3.5:4b",7.5,,2,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"ollama:llama3.2:1b,ollama:llama3.2:3b",6.5,,2,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"ollama:llama3.2:1b,ollama:qwen3.5:2b",7.5,,2,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"ollama:llama3.2:1b,ollama:qwen3.5:4b",8.5,,2,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"ollama:llama3.2:3b,ollama:qwen3.5:2b",5.0,,2,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"ollama:llama3.2:3b,ollama:qwen3.5:4b",6.0,,2,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"ollama:qwen3.5:2b,ollama:qwen3.5:4b",7.0,,2,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.5-flash-lite,google:gemini-3.1-flash-lite,ollama:ministral-3:3b",8.67,,3,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.5-flash-lite,google:gemini-3.1-flash-lite,ollama:llama3.2:1b",9.33,,3,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.5-flash-lite,google:gemini-3.1-flash-lite,ollama:llama3.2:3b",7.67,,3,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.5-flash-lite,google:gemini-3.1-flash-lite,ollama:qwen3.5:2b",8.33,,3,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.5-flash-lite,google:gemini-3.1-flash-lite,ollama:qwen3.5:4b",9.0,,3,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.5-flash-lite,ollama:ministral-3:3b,ollama:llama3.2:1b",8.67,,3,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.5-flash-lite,ollama:ministral-3:3b,ollama:llama3.2:3b",7.0,,3,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.5-flash-lite,ollama:ministral-3:3b,ollama:qwen3.5:2b",7.67,,3,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.5-flash-lite,ollama:ministral-3:3b,ollama:qwen3.5:4b",8.33,,3,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.5-flash-lite,ollama:llama3.2:1b,ollama:llama3.2:3b",7.67,,3,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.5-flash-lite,ollama:llama3.2:1b,ollama:qwen3.5:2b",8.33,,3,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.5-flash-lite,ollama:llama3.2:1b,ollama:qwen3.5:4b",9.0,,3,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.5-flash-lite,ollama:llama3.2:3b,ollama:qwen3.5:2b",6.67,,3,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.5-flash-lite,ollama:llama3.2:3b,ollama:qwen3.5:4b",7.33,,3,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.5-flash-lite,ollama:qwen3.5:2b,ollama:qwen3.5:4b",8.0,,3,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.1-flash-lite,ollama:ministral-3:3b,ollama:llama3.2:1b",8.33,,3,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.1-flash-lite,ollama:ministral-3:3b,ollama:llama3.2:3b",6.67,,3,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.1-flash-lite,ollama:ministral-3:3b,ollama:qwen3.5:2b",7.33,,3,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.1-flash-lite,ollama:ministral-3:3b,ollama:qwen3.5:4b",8.0,,3,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.1-flash-lite,ollama:llama3.2:1b,ollama:llama3.2:3b",7.33,,3,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.1-flash-lite,ollama:llama3.2:1b,ollama:qwen3.5:2b",8.0,,3,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.1-flash-lite,ollama:llama3.2:1b,ollama:qwen3.5:4b",8.67,,3,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.1-flash-lite,ollama:llama3.2:3b,ollama:qwen3.5:2b",6.33,,3,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.1-flash-lite,ollama:llama3.2:3b,ollama:qwen3.5:4b",7.0,,3,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.1-flash-lite,ollama:qwen3.5:2b,ollama:qwen3.5:4b",7.67,,3,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"ollama:ministral-3:3b,ollama:llama3.2:1b,ollama:llama3.2:3b",6.67,,3,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"ollama:ministral-3:3b,ollama:llama3.2:1b,ollama:qwen3.5:2b",7.33,,3,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"ollama:ministral-3:3b,ollama:llama3.2:1b,ollama:qwen3.5:4b",8.0,,3,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"ollama:ministral-3:3b,ollama:llama3.2:3b,ollama:qwen3.5:2b",5.67,,3,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"ollama:ministral-3:3b,ollama:llama3.2:3b,ollama:qwen3.5:4b",6.33,,3,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"ollama:ministral-3:3b,ollama:qwen3.5:2b,ollama:qwen3.5:4b",7.0,,3,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"ollama:llama3.2:1b,ollama:llama3.2:3b,ollama:qwen3.5:2b",6.33,,3,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"ollama:llama3.2:1b,ollama:llama3.2:3b,ollama:qwen3.5:4b",7.0,,3,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"ollama:llama3.2:1b,ollama:qwen3.5:2b,ollama:qwen3.5:4b",7.67,,3,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"ollama:llama3.2:3b,ollama:qwen3.5:2b,ollama:qwen3.5:4b",6.0,,3,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.5-flash-lite,google:gemini-3.1-flash-lite,ollama:ministral-3:3b,ollama:llama3.2:1b",8.75,,4,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.5-flash-lite,google:gemini-3.1-flash-lite,ollama:ministral-3:3b,ollama:llama3.2:3b",7.5,,4,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.5-flash-lite,google:gemini-3.1-flash-lite,ollama:ministral-3:3b,ollama:qwen3.5:2b",8.0,,4,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.5-flash-lite,google:gemini-3.1-flash-lite,ollama:ministral-3:3b,ollama:qwen3.5:4b",8.5,,4,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.5-flash-lite,google:gemini-3.1-flash-lite,ollama:llama3.2:1b,ollama:llama3.2:3b",8.0,,4,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.5-flash-lite,google:gemini-3.1-flash-lite,ollama:llama3.2:1b,ollama:qwen3.5:2b",8.5,,4,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.5-flash-lite,google:gemini-3.1-flash-lite,ollama:llama3.2:1b,ollama:qwen3.5:4b",9.0,,4,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
,452,7,"google:gemini-3.5-flash-lite,google:gemini-3.1-flash-lite,ollama:llama3.2:3b,ollama:qwen3.5:2b",7.25,,4,combination,Pourquoi la langue corse présente-t-elle des variations selon les régions ?,Les habitants d’une région veulent pouvoir se distinguer des autres
